"","PD","SR","cellid"
"14968",214.4669065753,1,"14968"
"14969",214.4669065753,1,"14969"
"14970",214.4669065753,1,"14970"
"14971",214.4669065753,1,"14971"
"14972",428.9338151495,2,"14972"
"14973",2684.231671591,26,"14973"
"14974",2815.3187807925,29,"14974"
"14975",2248.6981073618,22,"14975"
"14976",1809.583849912,15,"14976"
"14977",1907.137775563,17,"14977"
"14978",1398.789759486,11,"14978"
"14979",848.4074923813,8,"14979"
"14980",214.4669065753,1,"14980"
"14981",214.4669065753,1,"14981"
"14982",214.4669065753,1,"14982"
"14983",2083.261377112,18,"14983"
"14984",214.4669065753,1,"14984"
"14985",214.4669065753,1,"14985"
"14986",214.4669065753,1,"14986"
"14987",214.4669065753,1,"14987"
"14988",214.4669065753,1,"14988"
"14989",214.4669065753,1,"14989"
"14990",214.4669065753,1,"14990"
"14991",214.4669065753,1,"14991"
"14992",214.4669065753,1,"14992"
"14993",975.9856767925,7,"14993"
"14994",978.8149198425,8,"14994"
"14995",3415.7054362259,43,"14995"
"15010",2089.15503246703,22,"15010"
"15011",2139.52183399703,22,"15011"
"15013",1731.4458678218,15,"15013"
"15014",2111.6227528594,20,"15014"
"15015",803.7973426166,7,"15015"
"15016",214.4669065753,1,"15016"
"15017",214.4669065753,1,"15017"
"15018",214.4669065753,1,"15018"
"15019",1293.2207021793,12,"15019"
"15020",335.2511003253,2,"15020"
"15021",2727.01119730523,33,"15021"
"15022",3041.89105480153,36,"15022"
"15023",214.4669065753,1,"15023"
"15024",214.4669065753,1,"15024"
"15025",2377.94019727923,27,"15025"
"15026",2243.92571893123,28,"15026"
"15027",268.861665647,2,"15027"
"15029",3117.3046550516,32,"15029"
"15030",326.1486896953,3,"15030"
"15031",376.3237417753,4,"15031"
"15032",2614.98192176123,28,"15032"
"15033",1457.18430809271,12,"15033"
"15034",217.2961496253,2,"15034"
"15035",217.2961496253,2,"15035"
"15036",217.2961496253,2,"15036"
"15037",217.2961496253,2,"15037"
"15038",214.4669065753,1,"15038"
"15039",535.2909646703,4,"15039"
"15040",214.4669065753,1,"15040"
"15041",214.4669065753,1,"15041"
"15042",214.4669065753,1,"15042"
"15043",214.4669065753,1,"15043"
"15044",214.4669065753,1,"15044"
"15045",323.3194466453,2,"15045"
"15046",214.4669065753,1,"15046"
"15047",214.4669065753,1,"15047"
"15048",217.2961496253,2,"15048"
"15083",214.4669065753,1,"15083"
"15084",217.2961496253,2,"15084"
"15085",217.2961496253,2,"15085"
"15086",326.1486896953,3,"15086"
"15087",217.2961496253,2,"15087"
"15088",217.2961496253,2,"15088"
"15089",345.8791275253,3,"15089"
"15090",217.2961496253,2,"15090"
"15091",217.2961496253,2,"15091"
"15092",214.4669065753,1,"15092"
"15093",214.4669065753,1,"15093"
"15094",214.4669065753,1,"15094"
"15095",214.4669065753,1,"15095"
"15096",214.4669065753,1,"15096"
"15097",214.4669065753,1,"15097"
"15098",214.4669065753,1,"15098"
"15099",214.4669065753,1,"15099"
"15100",214.4669065753,1,"15100"
"15101",214.4669065753,1,"15101"
"15102",214.4669065753,1,"15102"
"15103",428.9338151495,2,"15103"
"15104",2738.3356621495,28,"15104"
"15105",2702.5287800495,27,"15105"
"15106",961.2723744673,6,"15106"
"15108",1853.756188756,17,"15108"
"15109",1641.579640058,14,"15109"
"15110",1610.4766772703,13,"15110"
"15111",1332.9334618943,11,"15111"
"15112",1121.1693280413,10,"15112"
"15113",1547.400369463,12,"15113"
"15114",2083.261377112,18,"15114"
"15115",2083.261377112,18,"15115"
"15116",214.4669065753,1,"15116"
"15117",214.4669065753,1,"15117"
"15118",214.4669065753,1,"15118"
"15119",214.4669065753,1,"15119"
"15120",214.4669065753,1,"15120"
"15121",214.4669065753,1,"15121"
"15122",214.4669065753,1,"15122"
"15123",214.4669065753,1,"15123"
"15124",975.9856767925,7,"15124"
"15125",975.9856767925,7,"15125"
"15126",217.2961496253,2,"15126"
"15127",1854.8838824701,18,"15127"
"15142",2089.15503246703,22,"15142"
"15145",931.3323836345,6,"15145"
"15146",1769.4244379176,18,"15146"
"15147",217.2961496253,2,"15147"
"15148",214.4669065753,1,"15148"
"15149",214.4669065753,1,"15149"
"15150",214.4669065753,1,"15150"
"15151",2379.97932387823,25,"15151"
"15153",2943.29420508153,35,"15153"
"15154",1531.8685775486,15,"15154"
"15155",214.4669065753,1,"15155"
"15156",1265.05832249283,13,"15156"
"15157",2312.83368948923,27,"15157"
"15158",268.861665647,2,"15158"
"15160",2957.1029489606,28,"15160"
"15161",1004.4330559913,8,"15161"
"15162",326.1486896953,3,"15162"
"15163",1106.6758169502,12,"15163"
"15164",2671.14393498571,27,"15164"
"15165",431.763058231,3,"15165"
"15166",217.2961496253,2,"15166"
"15167",217.2961496253,2,"15167"
"15168",217.2961496253,2,"15168"
"15169",214.4669065753,1,"15169"
"15170",535.2909646703,4,"15170"
"15171",214.4669065753,1,"15171"
"15172",323.3194466453,2,"15172"
"15173",214.4669065753,1,"15173"
"15174",214.4669065753,1,"15174"
"15175",214.4669065753,1,"15175"
"15176",214.4669065753,1,"15176"
"15177",214.4669065753,1,"15177"
"15178",214.4669065753,1,"15178"
"15179",214.4669065753,1,"15179"
"15214",214.4669065753,1,"15214"
"15215",217.2961496253,2,"15215"
"15216",326.1486896953,3,"15216"
"15217",217.2961496253,2,"15217"
"15218",217.2961496253,2,"15218"
"15219",345.8791275253,3,"15219"
"15220",917.0713508757,9,"15220"
"15221",217.2961496253,2,"15221"
"15222",217.2961496253,2,"15222"
"15223",214.4669065753,1,"15223"
"15224",214.4669065753,1,"15224"
"15225",214.4669065753,1,"15225"
"15226",214.4669065753,1,"15226"
"15227",214.4669065753,1,"15227"
"15228",214.4669065753,1,"15228"
"15229",214.4669065753,1,"15229"
"15230",214.4669065753,1,"15230"
"15231",214.4669065753,1,"15231"
"15232",547.0152321953,3,"15232"
"15233",214.4669065753,1,"15233"
"15234",2738.3356621495,28,"15234"
"15235",2553.8336323795,26,"15235"
"15236",1710.5010324273,15,"15236"
"15237",1664.9633999463,14,"15237"
"15238",1595.1169413343,14,"15238"
"15239",1167.869196442,10,"15239"
"15240",967.5249531593,8,"15240"
"15241",1610.4766772703,13,"15241"
"15242",1121.1693280413,10,"15242"
"15243",1121.1693280413,10,"15243"
"15244",1547.400369463,12,"15244"
"15245",2083.261377112,18,"15245"
"15246",214.4669065753,1,"15246"
"15247",214.4669065753,1,"15247"
"15248",214.4669065753,1,"15248"
"15249",214.4669065753,1,"15249"
"15250",214.4669065753,1,"15250"
"15251",214.4669065753,1,"15251"
"15252",214.4669065753,1,"15252"
"15253",214.4669065753,1,"15253"
"15254",214.4669065753,1,"15254"
"15255",975.9856767925,7,"15255"
"15256",217.2961496253,2,"15256"
"15257",2992.2036387989,34,"15257"
"15272",2059.81364797703,21,"15272"
"15273",2059.81364797703,21,"15273"
"15276",516.3730962893,3,"15276"
"15277",1769.4244379176,18,"15277"
"15278",214.4669065753,1,"15278"
"15279",214.4669065753,1,"15279"
"15280",214.4669065753,1,"15280"
"15281",2266.45036632063,23,"15281"
"15284",3041.89105480153,36,"15284"
"15285",723.6147341623,7,"15285"
"15286",214.4669065753,1,"15286"
"15287",2224.92712004683,24,"15287"
"15288",1887.79706349183,19,"15288"
"15289",214.466907578,1,"15289"
"15290",2957.1029489606,28,"15290"
"15291",3049.0066932416,30,"15291"
"15292",1045.7381669205,8,"15292"
"15293",217.2961496253,2,"15293"
"15294",2664.83396855091,29,"15294"
"15295",1012.79189763171,9,"15295"
"15296",217.2961496253,2,"15296"
"15297",217.2961496253,2,"15297"
"15298",217.2961496253,2,"15298"
"15299",214.4669065753,1,"15299"
"15300",214.4669065753,1,"15300"
"15301",535.2909646703,4,"15301"
"15302",214.4669065753,1,"15302"
"15303",214.4669065753,1,"15303"
"15304",214.4669065753,1,"15304"
"15305",214.4669065753,1,"15305"
"15306",214.4669065753,1,"15306"
"15307",214.4669065753,1,"15307"
"15308",214.4669065753,1,"15308"
"15309",214.4669065753,1,"15309"
"15310",214.4669065753,1,"15310"
"15345",214.4669065753,1,"15345"
"15346",214.4669065753,1,"15346"
"15347",217.2961496253,2,"15347"
"15348",217.2961496253,2,"15348"
"15349",217.2961496253,2,"15349"
"15350",345.8791275253,3,"15350"
"15351",917.0713508757,9,"15351"
"15352",840.4650024397,8,"15352"
"15353",217.2961496253,2,"15353"
"15354",214.4669065753,1,"15354"
"15355",214.4669065753,1,"15355"
"15356",214.4669065753,1,"15356"
"15357",214.4669065753,1,"15357"
"15358",214.4669065753,1,"15358"
"15359",214.4669065753,1,"15359"
"15360",214.4669065753,1,"15360"
"15361",214.4669065753,1,"15361"
"15362",214.4669065753,1,"15362"
"15363",547.0152321953,3,"15363"
"15364",214.4669065753,1,"15364"
"15365",2788.5107132355,29,"15365"
"15366",529.7132743335,3,"15366"
"15368",2138.282084438,20,"15368"
"15369",1603.7039280073,13,"15369"
"15370",1770.6599506703,14,"15370"
"15371",1060.1716262293,9,"15371"
"15372",1824.9435848434,14,"15372"
"15373",1335.6362356144,11,"15373"
"15374",1335.63623561,11,"15374"
"15375",1558.964369763,13,"15375"
"15376",2083.261377112,18,"15376"
"15377",214.4669065753,1,"15377"
"15378",214.4669065753,1,"15378"
"15379",214.4669065753,1,"15379"
"15380",214.4669065753,1,"15380"
"15381",214.4669065753,1,"15381"
"15382",214.4669065753,1,"15382"
"15383",214.4669065753,1,"15383"
"15384",214.4669065753,1,"15384"
"15385",214.4669065753,1,"15385"
"15386",214.4669065753,1,"15386"
"15387",214.4669065753,1,"15387"
"15388",217.2961496253,2,"15388"
"15389",2843.0318801491,30,"15389"
"15403",2059.81364797703,21,"15403"
"15404",2059.81364797703,21,"15404"
"15408",323.3194466453,2,"15408"
"15409",2021.85457005063,20,"15409"
"15410",214.4669065753,1,"15410"
"15411",214.4669065753,1,"15411"
"15412",1441.85614317133,13,"15412"
"15413",2693.12692792863,28,"15413"
"15416",3055.32228949153,37,"15416"
"15417",258.4581727053,2,"15417"
"15418",2224.92712004683,24,"15418"
"15420",214.466907578,1,"15420"
"15422",2957.1029489606,28,"15422"
"15423",3281.0293441446,32,"15423"
"15424",1506.5066428222,11,"15424"
"15425",217.2961496253,2,"15425"
"15426",2976.22163555431,30,"15426"
"15427",217.2961496253,2,"15427"
"15428",217.2961496253,2,"15428"
"15429",217.2961496253,2,"15429"
"15430",217.2961496253,2,"15430"
"15431",214.4669065753,1,"15431"
"15432",535.2909646703,4,"15432"
"15433",214.4669065753,1,"15433"
"15434",214.4669065753,1,"15434"
"15435",214.4669065753,1,"15435"
"15436",323.3194466453,2,"15436"
"15437",214.4669065753,1,"15437"
"15438",323.3194466453,2,"15438"
"15439",214.4669065753,1,"15439"
"15440",214.4669065753,1,"15440"
"15441",214.4669065753,1,"15441"
"15476",214.4669065753,1,"15476"
"15477",214.4669065753,1,"15477"
"15478",214.4669065753,1,"15478"
"15479",217.2961496253,2,"15479"
"15480",345.8791275253,3,"15480"
"15481",917.0713508757,9,"15481"
"15482",917.0713508757,9,"15482"
"15483",217.2961496253,2,"15483"
"15484",214.4669065753,1,"15484"
"15485",214.4669065753,1,"15485"
"15486",214.4669065753,1,"15486"
"15487",214.4669065753,1,"15487"
"15488",214.4669065753,1,"15488"
"15489",214.4669065753,1,"15489"
"15490",214.4669065753,1,"15490"
"15491",214.4669065753,1,"15491"
"15492",214.4669065753,1,"15492"
"15493",214.4669065753,1,"15493"
"15494",547.0152321953,3,"15494"
"15495",2615.2586886355,27,"15495"
"15498",2528.7553015737,25,"15498"
"15499",2073.797996978,19,"15499"
"15500",1617.4525160343,14,"15500"
"15501",845.8648772054,7,"15501"
"15502",1681.7873835091,13,"15502"
"15503",1335.6362356144,11,"15503"
"15504",1653.2651873321,16,"15504"
"15505",1507.9947801421,13,"15505"
"15506",848.4074923813,8,"15506"
"15507",214.4669065753,1,"15507"
"15508",214.4669065753,1,"15508"
"15509",214.4669065753,1,"15509"
"15510",214.4669065753,1,"15510"
"15511",214.4669065753,1,"15511"
"15512",214.4669065753,1,"15512"
"15513",214.4669065753,1,"15513"
"15514",214.4669065753,1,"15514"
"15515",214.4669065753,1,"15515"
"15516",214.4669065753,1,"15516"
"15517",214.4669065753,1,"15517"
"15518",217.2961496253,2,"15518"
"15519",3213.5365821959,38,"15519"
"15534",2059.81364797703,21,"15534"
"15539",1573.43771624063,14,"15539"
"15540",712.3545353406,7,"15540"
"15541",214.4669065753,1,"15541"
"15542",889.9588525473,8,"15542"
"15543",2383.57125789563,23,"15543"
"15547",2854.73225446523,35,"15547"
"15548",1587.2971041943,16,"15548"
"15549",2126.33027032683,23,"15549"
"15551",214.466907578,1,"15551"
"15552",2835.7452174106,27,"15552"
"15553",3276.1865208616,32,"15553"
"15554",2367.3486898691,18,"15554"
"15555",1587.1817873492,12,"15555"
"15556",2196.13287212991,21,"15556"
"15557",643.52719005201,4,"15557"
"15558",217.2961496253,2,"15558"
"15559",217.2961496253,2,"15559"
"15560",217.2961496253,2,"15560"
"15561",214.4669065753,1,"15561"
"15562",214.4669065753,1,"15562"
"15563",444.1036394103,3,"15563"
"15564",214.4669065753,1,"15564"
"15565",214.4669065753,1,"15565"
"15566",214.4669065753,1,"15566"
"15567",214.4669065753,1,"15567"
"15568",214.4669065753,1,"15568"
"15569",214.4669065753,1,"15569"
"15570",214.4669065753,1,"15570"
"15571",214.4669065753,1,"15571"
"15572",214.4669065753,1,"15572"
"15607",214.4669065753,1,"15607"
"15608",214.4669065753,1,"15608"
"15609",214.4669065753,1,"15609"
"15610",214.4669065753,1,"15610"
"15611",343.0498844753,2,"15611"
"15612",917.0713508757,9,"15612"
"15613",917.0713508757,9,"15613"
"15614",217.2961496253,2,"15614"
"15615",214.4669065753,1,"15615"
"15616",214.4669065753,1,"15616"
"15617",214.4669065753,1,"15617"
"15618",214.4669065753,1,"15618"
"15619",214.4669065753,1,"15619"
"15620",214.4669065753,1,"15620"
"15621",214.4669065753,1,"15621"
"15622",214.4669065753,1,"15622"
"15623",214.4669065753,1,"15623"
"15624",214.4669065753,1,"15624"
"15625",214.4669065753,1,"15625"
"15626",668.3036271167,4,"15626"
"15627",2767.2926950735,29,"15627"
"15629",2092.5889418393,19,"15629"
"15630",335.2510993263,2,"15630"
"15631",1748.5413281133,15,"15631"
"15632",2522.1189814171,23,"15632"
"15633",1582.2117974741,14,"15633"
"15634",1405.0018455824,12,"15634"
"15635",1788.6647748947,15,"15635"
"15636",1599.6303185961,15,"15636"
"15637",335.2510983263,2,"15637"
"15638",214.4669065753,1,"15638"
"15639",214.4669065753,1,"15639"
"15640",214.4669065753,1,"15640"
"15641",214.4669065753,1,"15641"
"15642",214.4669065753,1,"15642"
"15643",214.4669065753,1,"15643"
"15644",214.4669065753,1,"15644"
"15645",214.4669065753,1,"15645"
"15646",214.4669065753,1,"15646"
"15647",214.4669065753,1,"15647"
"15648",214.4669065753,1,"15648"
"15649",214.4669065753,1,"15649"
"15650",431.7630571943,3,"15650"
"15651",2734.2170501271,28,"15651"
"15665",2089.01254173303,22,"15665"
"15666",2059.81364797703,21,"15666"
"15671",1936.99777046563,20,"15671"
"15672",214.4669065753,1,"15672"
"15673",214.4669065753,1,"15673"
"15674",2276.38491951723,22,"15674"
"15675",2209.92582730723,21,"15675"
"15679",2989.99616946423,35,"15679"
"15680",2402.79629089083,26,"15680"
"15681",214.466907581,1,"15681"
"15684",3009.1233884706,29,"15684"
"15685",3354.8205012746,33,"15685"
"15686",3816.1617847,41,"15686"
"15687",2021.0282504362,17,"15687"
"15688",2810.46807601831,29,"15688"
"15689",217.2961496253,2,"15689"
"15690",217.2961496253,2,"15690"
"15691",217.2961496253,2,"15691"
"15692",214.4669065753,1,"15692"
"15693",214.4669065753,1,"15693"
"15694",444.1036394103,3,"15694"
"15695",214.4669065753,1,"15695"
"15696",214.4669065753,1,"15696"
"15697",214.4669065753,1,"15697"
"15698",214.4669065753,1,"15698"
"15699",214.4669065753,1,"15699"
"15700",323.3194466453,2,"15700"
"15701",214.4669065753,1,"15701"
"15702",214.4669065753,1,"15702"
"15703",214.4669065753,1,"15703"
"15738",214.4669065753,1,"15738"
"15739",214.4669065753,1,"15739"
"15740",214.4669065753,1,"15740"
"15741",451.9024245453,3,"15741"
"15742",616.6778844247,5,"15742"
"15743",914.2421078257,8,"15743"
"15744",837.6357593897,7,"15744"
"15745",214.4669065753,1,"15745"
"15746",214.4669065753,1,"15746"
"15747",214.4669065753,1,"15747"
"15748",214.4669065753,1,"15748"
"15749",214.4669065753,1,"15749"
"15750",214.4669065753,1,"15750"
"15751",214.4669065753,1,"15751"
"15752",214.4669065753,1,"15752"
"15753",214.4669065753,1,"15753"
"15754",214.4669065753,1,"15754"
"15755",214.4669065753,1,"15755"
"15756",2472.978037264,23,"15756"
"15757",2904.7215923515,31,"15757"
"15760",1483.516047855,13,"15760"
"15761",1530.4805684743,13,"15761"
"15762",2136.376470074,18,"15762"
"15763",1895.2567944321,18,"15763"
"15764",1938.7337244627,18,"15764"
"15765",2053.8442396347,20,"15765"
"15766",1452.4246282131,12,"15766"
"15767",624.1922207463,5,"15767"
"15768",214.4669065753,1,"15768"
"15769",214.4669065753,1,"15769"
"15770",214.4669065753,1,"15770"
"15771",214.4669065753,1,"15771"
"15772",214.4669065753,1,"15772"
"15773",214.4669065753,1,"15773"
"15774",214.4669065753,1,"15774"
"15775",214.4669065753,1,"15775"
"15776",214.4669065753,1,"15776"
"15777",214.4669065753,1,"15777"
"15778",214.4669065753,1,"15778"
"15779",214.4669065753,1,"15779"
"15780",214.4669065753,1,"15780"
"15781",2619.9904359574,30,"15781"
"15795",676.99989764573,4,"15795"
"15796",2089.01254173303,22,"15796"
"15802",2085.69292015403,21,"15802"
"15803",214.4669065753,1,"15803"
"15804",2276.38491951723,22,"15804"
"15805",2209.92582730723,21,"15805"
"15809",2459.50500254233,29,"15809"
"15810",2264.00604511533,23,"15810"
"15811",214.466907581,1,"15811"
"15815",3009.1233884706,29,"15815"
"15816",3686.9950772519,41,"15816"
"15817",3591.0397788414,37,"15817"
"15818",4050.08342092132,49,"15818"
"15819",842.8548972322,7,"15819"
"15820",217.2961496253,2,"15820"
"15821",217.2961496253,2,"15821"
"15822",217.2961496253,2,"15822"
"15823",214.4669065753,1,"15823"
"15824",214.4669065753,1,"15824"
"15825",214.4669065753,1,"15825"
"15826",214.4669065753,1,"15826"
"15827",214.4669065753,1,"15827"
"15828",214.4669065753,1,"15828"
"15829",214.4669065753,1,"15829"
"15830",214.4669065753,1,"15830"
"15831",214.4669065753,1,"15831"
"15832",214.4669065753,1,"15832"
"15833",214.4669065753,1,"15833"
"15834",214.4669065753,1,"15834"
"15869",214.4669065753,1,"15869"
"15870",214.4669065753,1,"15870"
"15871",214.4669065753,1,"15871"
"15872",343.0498844753,2,"15872"
"15873",451.9024245453,3,"15873"
"15874",616.6778844247,5,"15874"
"15875",837.6357593897,7,"15875"
"15876",214.4669065753,1,"15876"
"15877",214.4669065753,1,"15877"
"15878",214.4669065753,1,"15878"
"15879",214.4669065753,1,"15879"
"15880",214.4669065753,1,"15880"
"15881",214.4669065753,1,"15881"
"15882",214.4669065753,1,"15882"
"15883",214.4669065753,1,"15883"
"15884",214.4669065753,1,"15884"
"15885",214.4669065753,1,"15885"
"15886",428.9338151495,2,"15886"
"15887",2476.8108383642,24,"15887"
